,make,model,year,style,distance,engine_capacity,fuel_type,transmission,price
34560,55,178,2006.0,10,380000.0,220.0,0,1,3250.0
34561,55,289,2005.0,10,183000.0,2700.0,0,0,3450.0
34563,19,461,2015.0,10,241654.0,1149.0,3,1,3700.0
34564,82,545,2015.0,10,15000.0,1800.0,4,0,9999.0
34565,82,375,2004.0,4,221.0,1600.0,4,1,2700.0
34566,27,332,2002.0,5,190000.0,1300.0,4,1,3500.0
34567,82,545,2005.0,10,440000.0,2000.0,0,1,5000.0
34568,60,594,2011.0,3,178776.0,1500.0,0,1,8750.0
34569,8,88,1995.0,10,1111.0,3000.0,4,0,5000.0
34570,82,375,1995.0,11,245367.0,1600.0,3,1,1600.0
34571,61,755,1995.0,10,119119.0,1600.0,3,1,950.0
34572,35,240,2010.0,10,190533.0,1300.0,2,0,4500.0
34573,66,489,2011.0,11,91000.0,1500.0,0,1,4000.0
34574,66,245,2008.0,10,190533.0,1600.0,3,1,1650.0
34575,82,375,2016.0,11,38000.0,1800.0,4,1,11990.0
34576,79,799,2010.0,4,168800.0,1000.0,4,1,5300.0
34577,55,360,2011.0,3,16000.0,2200.0,0,0,13000.0
34578,8,783,2008.0,9,223456.0,3000.0,0,0,13000.0
34579,6,1,1993.0,10,250000.0,2300.0,3,1,900.0
34580,8,51,2013.0,10,108000.0,328.0,4,0,13500.0
34581,6,111,2001.0,10,278000.0,200.0,3,1,3600.0
34582,60,488,2001.0,10,260000.0,1926.0,4,0,3100.0
34583,19,461,2011.0,10,235974.0,1149.0,3,1,3500.0
34585,20,311,2021.0,10,300.0,2000.0,4,1,10000.0
34586,82,558,1999.0,4,272000.0,1400.0,4,1,2500.0
34587,37,683,2014.0,10,105000.0,1999.0,4,0,12900.0
34588,6,111,1999.0,11,1111111.0,1800.0,3,1,3600.0
34589,18,189,2011.0,4,189000.0,1400.0,4,1,6200.0
34590,79,570,2015.0,10,76742313.0,1800.0,2,0,8799.0
34591,58,687,2002.0,6,350100.0,1290.0,3,1,3000.0
34592,55,289,1996.0,11,1111111.0,2299.0,4,1,3250.0
34593,82,375,1992.0,4,300000.0,1300.0,4,1,450.0
34594,8,51,2017.0,10,27700.0,2000.0,5,0,19200.0
34595,37,439,2018.0,4,111900.0,1600.0,4,0,10200.0
34596,55,768,2002.0,6,28446.0,2002.0,0,1,2000.0
34597,66,655,2012.0,1,180.0,1461.0,0,1,4500.0
34598,72,524,2009.0,11,197256.0,1600.0,3,1,6800.0
34599,61,755,1990.0,4,246000.0,1700.0,0,1,1250.0
34600,18,167,2007.0,6,185000.0,1900.0,0,1,2100.0
34601,76,384,2008.0,3,178000.0,2000.0,3,1,5099.0
34602,71,410,2009.0,11,91000.0,1400.0,3,1,3500.0
34603,62,57,2008.0,11,190533.0,1400.0,0,1,2250.0
34604,55,289,2005.0,10,245367.0,2200.0,0,0,5000.0
34605,35,201,2006.0,9,158000.0,2000.0,3,1,7000.0
34606,8,783,2014.0,9,160000.0,2500.0,0,0,30999.0
34607,27,736,2013.0,6,190000.0,1800.0,0,1,4800.0
34608,27,736,2010.0,6,190000.0,1800.0,0,1,4400.0
34609,27,736,2011.0,6,141000.0,1800.0,0,1,4600.0
34610,27,736,2012.0,6,190000.0,1800.0,0,1,4300.0
34611,55,468,2004.0,9,268455.0,2685.0,0,0,4200.0
34613,27,736,2011.0,6,130000.0,1800.0,0,1,4400.0
34614,66,489,2005.0,0,150000.0,1600.0,4,0,4500.0
34615,72,524,2018.0,11,0.0,1400.0,3,0,11500.0
34616,82,728,2013.0,6,185000.0,1200.0,4,1,7599.0
34617,35,201,2005.0,3,195000.0,2200.0,0,1,7650.0
34619,8,76,2005.0,10,300000.0,2500.0,0,0,4600.0
34620,82,421,2017.0,10,27000.0,1400.0,4,0,9199.0
34622,60,593,2015.0,3,206673.0,1600.0,0,1,13700.0
34623,55,106,2002.0,6,150000.0,1700.0,0,1,3300.0
34624,60,425,2017.0,3,66000.0,1600.0,4,0,13999.0
34625,47,608,2013.0,9,175000.0,4400.0,0,0,46999.0
34626,55,361,2020.0,9,0.0,3000.0,0,0,137133.0
34627,79,150,2009.0,6,221000.0,2000.0,4,0,9499.0
34628,72,703,2018.0,4,52000.0,2000.0,4,0,25999.0
34629,8,88,2002.0,10,164000.0,3500.0,3,0,6999.0
34630,37,820,2010.0,9,278000.0,2000.0,0,1,11499.0
34631,6,112,2015.0,10,159000.0,2000.0,0,0,17999.0
34632,55,626,2018.0,2,68000.0,3000.0,4,0,79999.0
34633,55,358,2016.0,9,75000.0,3000.0,5,0,43999.0
34634,50,474,2017.0,10,134000.0,2000.0,2,0,19999.0
34635,72,703,2018.0,10,55000.0,2000.0,4,0,28999.0
34636,82,545,2013.0,10,258888.0,1400.0,4,1,10000.0
34637,82,737,1991.0,1,500000.0,2400.0,0,1,2600.0
34638,66,655,2010.0,6,140000.0,150.0,0,1,5500.0
34639,19,462,2007.0,11,5.0,1600.0,3,1,2750.0
34640,53,81,2003.0,11,28600.0,2000.0,0,1,3700.0
34641,8,783,2016.0,9,122000.0,1995.0,0,0,22600.0
34642,83,789,2016.0,9,116000.0,1969.0,0,0,22900.0
34643,55,289,2000.0,10,250000.0,2000.0,3,1,5500.0
34644,55,289,2015.0,10,159000.0,2143.0,0,0,25000.0
34645,61,143,2002.0,2,234000.0,1600.0,4,1,1200.0
34646,67,90,2001.0,10,217223.0,1800.0,3,1,4200.0
34647,66,383,2004.0,6,275000.0,1500.0,0,1,2500.0
34648,82,668,2009.0,6,232000.0,1900.0,0,0,9700.0
34649,58,223,2002.0,4,250000.0,1800.0,4,0,1650.0
34650,19,462,2009.0,11,105000.0,1400.0,3,1,3550.0
34651,6,111,2012.0,11,235000.0,1996.0,0,0,13200.0
34652,35,240,2004.0,4,245000.0,2000.0,4,1,4500.0
34653,76,774,2003.0,4,217.0,1300.0,4,1,2000.0
34657,79,145,2015.0,11,205000.0,1800.0,2,0,11400.0
34658,66,433,2002.0,11,320024.0,1490.0,0,1,1300.0
34659,58,248,2000.0,4,1111111.0,1300.0,4,1,1000.0
34660,82,166,1998.0,11,148627.0,200.0,4,0,2500.0
34661,46,720,2008.0,10,160000.0,2400.0,0,0,5100.0
34662,82,728,2004.0,11,390000.0,2000.0,0,1,5300.0
34663,79,257,2005.0,11,300.0,1400.0,0,1,5500.0
34665,74,121,2007.0,3,210000.0,2000.0,0,1,2900.0
34666,82,668,2009.0,6,231000.0,1900.0,0,0,9700.0
34668,27,309,1991.0,11,100000.0,1600.0,4,1,999.0
34669,60,567,1994.0,10,26000.0,200.0,4,1,1000.0
34670,61,490,2005.0,4,20000.0,138.0,4,1,3300.0
34671,8,51,1998.0,10,320000.0,1800.0,3,1,3200.0
34672,6,113,2000.0,10,250000.0,2500.0,0,0,1600.0
34673,37,742,2015.0,3,117000.0,2000.0,0,0,18250.0
34674,81,41,2006.0,9,125000.0,1700.0,4,1,2700.0
34675,62,57,2006.0,11,1.0,1600.0,4,1,3700.0
34676,43,684,2004.0,9,240000.0,2500.0,0,0,6250.0
34677,28,47,1980.0,10,70000.0,2500.0,4,1,5500.0
34678,72,703,2012.0,10,150000.0,1400.0,4,1,8000.0
34679,61,807,2007.0,5,218181.0,1910.0,0,1,3500.0
34680,19,461,2005.0,10,240000.0,1400.0,3,1,2500.0
34681,19,288,2014.0,3,145000.0,1500.0,0,1,8200.0
34682,72,328,2012.0,4,290000.0,1200.0,4,1,4100.0
34683,82,545,2015.0,10,80000.0,1800.0,4,0,11000.0
34684,37,735,2004.0,6,222451.0,1900.0,0,1,2450.0
34685,79,145,2007.0,4,190533.0,1400.0,0,1,4700.0
34686,72,613,2014.0,10,150333.0,1600.0,0,1,5600.0
34687,6,111,1998.0,10,158888.0,1800.0,3,1,1650.0
34688,82,421,2002.0,10,119119.0,1600.0,3,1,2350.0
34689,60,593,2011.0,3,185546.0,1500.0,0,1,6750.0
34693,37,650,2006.0,3,270000.0,2188.0,0,0,8000.0
34694,37,650,2017.0,9,75200.0,2200.0,0,0,28800.0
34695,37,305,2015.0,10,126.0,3800.0,4,0,59900.0
34696,37,683,2015.0,3,210234.0,1999.0,3,0,8800.0
34697,27,332,2012.0,4,225000.0,1400.0,0,1,5400.0
34698,79,746,2009.0,3,170000.0,1400.0,0,1,6700.0
34703,66,383,2012.0,6,197000.0,1500.0,0,1,6900.0
34704,8,783,2014.0,3,250000.0,3000.0,0,0,35000.0
34705,79,258,2005.0,11,180000.0,2000.0,0,1,1200.0
34706,48,446,2019.0,9,12575.0,5700.0,4,0,65000.0
34707,79,150,2007.0,4,270000.0,1800.0,4,0,6800.0
34708,82,133,1994.0,6,300.0,2500.0,0,1,2200.0
34710,37,439,2018.0,3,63800.0,180.0,1,0,22500.0
34711,37,650,2013.0,3,120113.0,1999.0,0,0,14600.0
34712,37,650,2015.0,3,187131.0,1999.0,0,0,14750.0
34713,3,12,2004.0,10,235000.0,2400.0,0,1,5200.0
34714,71,256,1997.0,4,204000.0,1698.0,4,1,1000.0
34715,82,545,1999.0,11,430000.0,1781.0,3,1,3300.0
34716,79,145,2011.0,4,177000.0,1800.0,2,0,8999.0
34717,79,145,2011.0,4,161000.0,1800.0,2,0,8999.0
34718,79,145,2011.0,4,190000.0,1800.0,2,0,9100.0
34720,72,238,2013.0,4,53800.0,999.0,4,1,4800.0
34721,55,626,2012.0,10,189000.0,2500.0,0,0,20700.0
34722,17,659,2001.0,10,330000.0,1993.0,4,0,2900.0
34723,8,0,2008.0,4,206000.0,2000.0,0,1,6000.0
34725,66,244,2011.0,11,315000.0,1500.0,0,1,4700.0
34728,48,362,2003.0,10,185000.0,2997.0,4,0,6600.0
34729,82,545,1991.0,10,250000.0,1800.0,4,1,1500.0
34730,66,489,2004.0,10,111111.0,1398.0,3,1,2600.0
34731,82,545,2005.0,10,275000.0,2000.0,4,1,5600.0
34732,82,723,2009.0,10,192000.0,2000.0,4,0,9600.0
34733,67,72,2003.0,4,281900.0,1400.0,3,1,1500.0
34734,75,456,1993.0,11,150000.0,1800.0,3,1,1500.0
34735,79,746,2012.0,4,118000.0,1400.0,0,1,8750.0
34736,37,650,2006.0,11,0.0,2188.0,0,1,8200.0
34737,69,133,2003.0,10,140000.0,2200.0,3,1,3250.0
34738,82,545,2012.0,5,187000.0,2000.0,0,0,13800.0
34739,75,456,2010.0,10,135000.0,1994.0,4,0,9000.0
34740,19,648,2010.0,4,240000.0,1461.0,0,1,3300.0
34741,82,728,2012.0,6,250000.0,1400.0,3,0,6500.0
34742,82,375,2001.0,4,199999.0,2000.0,3,1,3800.0
34743,72,524,2017.0,10,53000.0,1600.0,4,1,14000.0
34744,79,145,2015.0,11,148000.0,1800.0,2,0,11799.0
34745,79,145,2010.0,4,225000.0,1800.0,2,0,9199.0
34746,79,257,2007.0,10,157000.0,1400.0,0,1,6800.0
34748,79,145,2010.0,4,203000.0,1800.0,2,0,9199.0
34750,55,289,2007.0,4,300000.0,2200.0,0,0,11000.0
34751,60,702,1995.0,4,2666666.0,1500.0,4,1,600.0
34752,60,550,1982.0,9,213200.0,2800.0,4,1,3200.0
34753,55,768,2000.0,6,1.0,2200.0,0,1,3500.0
34754,27,499,2006.0,10,221000.0,200.0,4,1,4500.0
34755,82,545,2002.0,11,350000.0,1900.0,0,1,1200.0
34756,27,499,2012.0,1,151000.0,2000.0,4,1,10400.0
34757,55,289,2012.0,10,220000.0,220.0,0,0,14000.0
34758,83,99,1992.0,11,240000.0,2000.0,4,1,2800.0
34759,82,375,2003.0,4,218233.0,1900.0,0,0,800.0
34760,72,328,2006.0,4,102626.0,1500.0,0,1,3600.0
34761,47,280,2011.0,11,245777.0,3000.0,0,0,19500.0
34762,6,113,2001.0,10,250000.0,2400.0,3,1,4550.0
34763,82,375,2010.0,4,189000.0,1400.0,4,1,7499.0
34764,79,450,2008.0,9,204000.0,3999.0,3,0,21800.0
34765,8,783,2005.0,3,275000.0,3000.0,0,0,6100.0
34766,60,567,1992.0,10,263000.0,1597.0,4,1,1300.0
34767,27,332,2006.0,4,261000.0,1300.0,4,1,3600.0
34768,8,781,2010.0,3,230000.0,1995.0,0,0,19000.0
34769,80,73,1977.0,9,222222.0,2400.0,3,1,2500.0
34770,28,47,1967.0,10,22222.0,2400.0,3,1,800.0
34771,55,289,2003.0,10,1.0,2200.0,0,0,7200.0
34772,60,567,1992.0,4,265000.0,1600.0,4,1,400.0
34773,61,143,2005.0,11,310000.0,1600.0,3,1,4000.0
34774,27,350,2018.0,10,70000.0,1500.0,4,0,13300.0
34775,38,589,2015.0,10,47500.0,2000.0,4,0,14500.0
34777,82,737,2005.0,6,216381.0,2500.0,0,1,8500.0
34778,8,51,2011.0,10,186458.0,1995.0,0,1,11500.0
34779,55,289,2008.0,10,320000.0,2200.0,0,0,10249.0
34780,55,289,1985.0,10,492581.0,2500.0,0,1,1799.0
34781,55,178,1998.0,10,260000.0,2000.0,4,1,1900.0
34782,6,113,2012.0,10,142000.0,2800.0,4,0,17000.0
34783,18,189,2005.0,4,170000.0,1997.0,4,1,3600.0
34784,16,618,2005.0,9,278282.0,1600.0,3,1,2300.0
34785,81,33,1994.0,10,11111.0,1500.0,3,1,500.0
34786,55,289,2008.0,10,55555.0,2200.0,0,1,8000.0
34787,82,545,2003.0,11,248000.0,1781.0,4,1,3800.0
34788,53,81,2016.0,10,140000.0,2500.0,4,0,10900.0
34790,8,76,2004.0,10,313200.0,2400.0,3,0,6000.0
34791,66,489,2007.0,11,192000.0,1500.0,0,1,4700.0
34792,27,263,1998.0,6,125000.0,1800.0,0,1,1550.0
34794,53,49,2005.0,4,16000.0,1600.0,3,1,3700.0
34795,82,727,2006.0,3,238000.0,5000.0,0,0,3000.0
34797,82,545,1999.0,11,280.0,1800.0,4,0,2650.0
34798,27,577,1994.0,2,165000.0,1991.0,4,1,1444.0
34799,79,155,2013.0,4,82000.0,100.0,4,1,4200.0
34800,72,524,2009.0,10,194000.0,1600.0,4,1,6000.0
34801,55,178,2003.0,10,260000.0,1800.0,4,1,4500.0
34802,82,375,2017.0,4,104000.0,1986.0,4,0,14000.0
34804,60,129,2001.0,4,111111.0,2200.0,0,1,2800.0
34806,66,448,2008.0,4,167000.0,1500.0,0,1,4750.0
34807,60,129,2002.0,11,222222.0,1800.0,3,1,2500.0
34808,35,120,1998.0,10,260000.0,200.0,4,1,1800.0
34809,82,212,2012.0,6,235000.0,1600.0,0,1,6000.0
34810,66,655,2012.0,6,91000.0,1500.0,0,0,4600.0
34811,60,777,2005.0,3,190533.0,2200.0,0,1,3300.0
34812,19,288,2014.0,3,153000.0,1500.0,0,1,6000.0
34813,79,614,2006.0,3,185000.0,2000.0,0,1,6450.0
34814,61,490,2007.0,4,153000.0,1600.0,3,1,2450.0
34815,27,729,2005.0,7,178000.0,1800.0,0,1,1900.0
34816,16,269,2008.0,10,185000.0,1800.0,3,1,3200.0
34817,82,545,2002.0,10,119119.0,1900.0,0,1,3300.0
34818,6,113,1999.0,11,2.0,2500.0,0,1,3000.0
34819,8,88,1999.0,10,333333.0,2800.0,3,0,5000.0
34820,3,9,2002.0,4,2021.0,1600.0,4,1,2200.0
34821,8,779,2012.0,3,135000.0,2800.0,4,0,11500.0
34822,55,361,2016.0,9,148000.0,2987.0,0,0,48000.0
34823,61,807,2001.0,6,250000.0,2000.0,0,1,2600.0
34824,55,178,2008.0,10,245000.0,1800.0,4,0,8900.0
34825,35,201,2014.0,9,196000.0,2200.0,0,1,15499.0
34826,79,564,2002.0,6,470000.0,2000.0,0,1,3500.0
34827,58,535,2013.0,9,200000.0,2000.0,5,0,12600.0
34828,8,783,2005.0,9,20000.0,3000.0,0,0,9500.0
34829,60,594,2011.0,3,180000.0,1500.0,0,1,8799.0
34830,61,259,2006.0,4,164000.0,1300.0,0,1,3300.0
34831,79,799,2000.0,4,68910594.0,1000.0,4,1,2100.0
34832,79,614,2006.0,3,197600.0,2190.0,0,1,8600.0
34833,82,545,2005.0,11,300000.0,1900.0,0,0,5000.0
34834,8,76,2001.0,10,2.0,3000.0,4,1,4400.0
34835,43,224,2001.0,6,68246414.0,2899.0,0,1,2222.0
34836,16,153,2010.0,10,221000.0,1206.0,4,1,3000.0
34837,82,375,1998.0,4,1.0,1800.0,3,1,1900.0
34838,55,289,2008.0,11,198000.0,2198.0,0,0,10500.0
34839,8,76,1994.0,10,11111.0,1999.0,3,1,2800.0
34840,76,629,2017.0,3,45000.0,1000.0,4,1,7200.0
34841,73,343,2015.0,4,45000.0,999.0,4,0,4300.0
34842,79,145,2011.0,4,110000.0,1800.0,2,0,5500.0
34843,75,340,2007.0,9,169000.0,2000.0,4,0,3600.0
34844,55,106,2005.0,4,132000.0,1500.0,4,1,2550.0
34845,19,285,2013.0,11,85000.0,1500.0,0,1,4250.0
34846,43,684,2014.0,9,75000.0,2200.0,0,0,9900.0
34847,82,668,2005.0,6,190000.0,2500.0,0,1,3550.0
34848,43,692,2017.0,9,117000.0,2000.0,0,0,18100.0
34849,18,186,2005.0,4,1.0,1100.0,4,1,1200.0
34850,37,650,2004.0,9,1.0,2200.0,0,0,4900.0
34851,60,522,2012.0,4,132500.0,1500.0,0,1,2900.0
34852,66,489,2007.0,11,102000.0,1500.0,0,1,2150.0
34853,61,143,2006.0,2,164000.0,1300.0,0,1,2600.0
34854,79,145,2015.0,4,98000.0,1800.0,2,0,7900.0
34855,27,350,2011.0,4,123000.0,1400.0,0,1,2700.0
34856,37,486,2006.0,4,120000.0,1500.0,0,1,2200.0
34857,6,583,2011.0,3,158000.0,2000.0,0,0,8600.0
34858,60,492,2012.0,4,45000.0,1200.0,4,1,3700.0
34859,27,499,2006.0,10,156000.0,1800.0,4,1,2200.0
34860,55,178,2010.0,10,1.0,2000.0,4,0,5500.0
34861,46,802,2006.0,4,0.0,1200.0,4,1,1800.0
34862,48,306,2017.0,10,5000.0,2500.0,2,0,14000.0
34863,82,375,2002.0,4,1.0,1600.0,4,1,1950.0
34864,72,328,2009.0,11,187000.0,1200.0,4,1,2500.0
34865,8,76,2001.0,10,273217.0,2500.0,0,0,5250.0
34866,55,289,1999.0,10,123000.0,2000.0,4,1,2200.0
34867,37,368,2000.0,11,233300.0,2500.0,0,1,6000.0
34868,79,155,2008.0,4,123000.0,1400.0,0,1,2200.0
34869,18,186,2005.0,4,136000.0,1400.0,4,1,1600.0
34870,82,545,1998.0,10,221000.0,1800.0,4,1,1550.0
34872,37,298,2019.0,10,45000.0,1600.0,4,0,9200.0
34873,53,209,2014.0,3,89000.0,2200.0,0,0,7500.0
34874,66,744,2010.0,4,89000.0,1200.0,4,0,2300.0
34875,48,306,2015.0,10,45000.0,2500.0,2,0,11500.0
34876,8,76,2008.0,10,111.0,2200.0,4,0,6100.0
34877,61,143,1993.0,4,306000.0,1400.0,4,1,750.0
34878,72,703,2018.0,4,61150.0,1798.0,4,0,19000.0
34879,66,489,2001.0,11,265000.0,1400.0,4,1,2200.0
34880,66,133,1986.0,10,302000.0,1397.0,4,1,500.0
34881,55,289,2002.0,10,370000.0,2700.0,0,0,4000.0
34882,18,186,2006.0,4,267188.0,1398.0,0,1,2750.0
34883,66,448,2014.0,11,200000.0,1500.0,0,1,7100.0
34884,60,128,2002.0,4,230000.0,1500.0,3,1,1050.0
34885,81,34,1999.0,10,40000.0,1500.0,4,1,15000.0
34886,18,167,2000.0,11,407500.0,1400.0,4,1,1700.0
34887,66,433,2008.0,6,226000.0,1600.0,3,1,4800.0
34888,82,668,2003.0,6,395000.0,1898.0,0,0,3000.0
34889,55,289,2003.0,10,430000.0,2700.0,0,0,3500.0
34890,59,133,1984.0,10,0.0,1478.0,4,1,400.0
34891,60,567,1992.0,10,200000.0,1999.0,4,1,500.0
34892,42,380,2001.0,9,280000.0,2700.0,0,0,3500.0
34893,60,129,2003.0,6,273000.0,2200.0,0,1,2800.0
34895,29,716,2018.0,3,26300.0,1600.0,0,0,17550.0
34896,8,783,2007.0,3,25.0,3000.0,4,0,9500.0
34897,82,728,2010.0,5,169000.0,1400.0,4,1,7300.0
34898,82,375,2002.0,11,198500.0,1390.0,4,1,3500.0
34899,37,742,2010.0,3,200000.0,2000.0,4,0,9700.0
34900,37,820,2010.0,3,200000.0,2000.0,4,0,9700.0
34901,72,328,2009.0,11,226000.0,1200.0,4,1,4500.0
34902,35,201,2003.0,9,214370.0,1997.0,4,0,6500.0
34904,61,143,2005.0,4,265000.0,1900.0,0,1,4150.0
34905,79,150,2005.0,11,242.0,2000.0,0,1,6000.0
34906,81,41,1990.0,10,500.0,1600.0,4,1,650.0
34907,62,4,2007.0,4,126000.0,998.0,4,0,3999.0
34908,35,240,2004.0,4,210200.0,1396.0,4,1,3500.0
34909,82,545,2004.0,10,290000.0,1900.0,0,1,4300.0
34910,55,178,2014.0,10,185000.0,1595.0,4,0,16200.0
34911,8,76,2009.0,10,1.0,1993.0,0,0,6500.0
34912,61,807,2002.0,6,266235.0,2000.0,0,1,3200.0
34913,60,593,2010.0,10,210554.0,1500.0,0,1,7600.0
34914,6,1,1994.0,10,277000.0,2000.0,3,1,2550.0
34915,6,111,2012.0,10,127000.0,2000.0,0,0,9500.0
34916,60,128,1998.0,4,250000.0,1400.0,4,1,2100.0
34917,62,57,2003.0,4,220000.0,1600.0,4,1,2600.0
34918,16,217,2016.0,3,51000.0,2200.0,0,0,17600.0
34919,19,461,2010.0,10,270000.0,1400.0,3,1,2100.0
34920,79,257,2007.0,6,1.0,1400.0,0,1,5300.0
34921,6,113,2005.0,10,305000.0,2400.0,4,0,5300.0
34922,79,614,2015.0,3,100500.0,2000.0,0,1,23300.0
34925,72,328,2009.0,11,224000.0,1400.0,0,1,4000.0
34926,81,36,2004.0,6,98000.0,1500.0,4,1,1300.0
34927,58,449,1993.0,10,300000.0,1598.0,3,1,850.0
34928,62,52,2018.0,3,87000.0,2000.0,0,0,24000.0
34929,27,332,2003.0,10,250000.0,1600.0,4,1,2500.0
34930,79,402,2021.0,3,5518.0,2500.0,2,0,35600.0
34931,79,216,2007.0,10,33000.0,2000.0,4,0,6600.0
34932,58,535,2007.0,9,3468818.0,2000.0,5,0,5400.0
34933,72,328,2011.0,11,12001.0,1200.0,0,1,2800.0
34934,35,201,2007.0,9,2000.0,2000.0,4,0,4500.0
34935,37,370,2008.0,4,246495.0,1500.0,0,1,2500.0
34936,60,593,2007.0,9,25488.0,1500.0,0,1,5400.0
34937,72,703,2014.0,10,648884.0,2000.0,0,0,8900.0
34938,66,655,2016.0,10,22222.0,1500.0,0,0,4000.0
34939,82,545,2008.0,10,255488.0,2000.0,0,0,4200.0
34940,55,468,2012.0,9,22222.0,3500.0,0,0,9000.0
34941,61,143,2007.0,11,22222.0,1300.0,0,1,2900.0
34942,66,489,2006.0,11,165000.0,1500.0,0,1,2200.0
34943,37,650,2008.0,9,45580.0,2200.0,0,0,2500.0
34945,82,212,2000.0,6,20000.0,1900.0,0,1,1500.0
34946,82,421,1991.0,10,200000.0,1800.0,3,1,17000.0
34947,53,15,2014.0,10,62500.0,1498.0,4,0,5700.0
34948,82,545,1988.0,10,300000.0,1800.0,3,1,1500.0
34949,58,248,1999.0,4,140.0,1597.0,4,1,2000.0
34950,55,768,2014.0,6,232000.0,2200.0,0,0,15150.0
34951,27,441,2014.0,3,100000.0,1997.0,0,0,18000.0
34952,82,173,2000.0,10,31600.0,1600.0,4,1,3800.0
34954,8,51,2001.0,10,344000.0,300.0,0,0,2300.0
34955,82,375,2000.0,4,3000.0,1600.0,4,1,2900.0
34956,8,781,2010.0,3,208000.0,1998.0,0,1,11800.0
34957,61,143,2005.0,4,350000.0,1700.0,0,1,4650.0
34958,61,143,2011.0,11,200000.0,1300.0,0,1,5700.0
34959,37,393,2001.0,6,300000.0,2500.0,0,1,3150.0
34960,72,703,2005.0,10,335000.0,1800.0,3,1,3550.0
34961,76,645,2011.0,3,179000.0,1600.0,4,1,6099.0
34962,81,35,2003.0,10,165000.0,1500.0,4,1,1300.0
34963,19,461,2008.0,10,277640.0,1500.0,0,1,3200.0
34964,37,650,2006.0,3,1111.0,2200.0,0,1,8300.0
34965,6,111,2005.0,10,220000.0,2000.0,3,1,5500.0
34966,27,332,1995.0,4,16166.0,100.0,4,1,300.0
34967,79,257,2012.0,10,21000.0,1400.0,0,1,7550.0
34968,27,657,1988.0,4,151000.0,2000.0,4,1,500.0
34969,72,328,2004.0,11,265000.0,1400.0,0,1,3650.0
34970,8,76,2006.0,10,355973.0,2000.0,0,1,7499.0
34971,55,289,2015.0,10,145000.0,2143.0,0,0,17500.0
34973,18,186,2009.0,4,104000.0,1360.0,4,0,4100.0
34974,53,15,2011.0,10,200000.0,1498.0,4,0,6500.0
34975,55,468,2005.0,3,315000.0,3000.0,0,0,11500.0
34976,67,65,1999.0,10,0.0,1400.0,4,1,1000.0
34977,82,546,2012.0,10,150000.0,200.0,4,0,9500.0
34978,43,228,2008.0,4,162000.0,1400.0,4,1,4900.0
34979,79,570,2013.0,10,152000.0,1798.0,2,0,9000.0
34980,19,462,2008.0,11,123456.0,1500.0,0,1,2000.0
34981,66,489,2011.0,11,123456.0,1500.0,0,1,3500.0
34982,79,257,2005.0,4,123456.0,1400.0,0,1,3800.0
34983,82,375,2002.0,4,123456.0,1600.0,4,1,1800.0
34984,82,375,1989.0,4,315062.0,1798.0,4,1,550.0
34985,8,783,2005.0,9,212000.0,4400.0,4,0,10500.0
34986,18,515,2009.0,11,253000.0,1400.0,0,1,4000.0
34987,55,289,2017.0,10,170000.0,2000.0,5,0,26900.0
34988,82,545,2010.0,6,175000.0,1600.0,0,1,5500.0
34989,48,409,1999.0,10,200.0,1988.0,4,1,3900.0
34990,62,84,1996.0,4,280560.0,1998.0,4,1,925.0
34991,55,765,2012.0,6,333000.0,2148.0,0,0,13800.0
34992,18,192,2002.0,11,320000.0,300.0,4,1,2400.0
34993,61,769,2008.0,5,350567.0,1998.0,0,1,6555.0
34994,17,771,1996.0,6,190000.0,3000.0,3,0,3700.0
34995,16,533,2015.0,11,230000.0,1800.0,4,1,8000.0
34996,79,257,2021.0,10,6629.0,1798.0,4,0,9100.0
34997,66,489,2010.0,11,155000.0,1500.0,0,1,5500.0
34998,82,546,2015.0,10,106875.0,2000.0,4,0,10000.0
34999,8,51,2015.0,10,147585.0,2000.0,4,0,10400.0
35000,55,356,2019.0,3,22756.0,2000.0,5,0,31200.0
35001,79,450,2008.0,9,240000.0,4500.0,0,0,26500.0
35002,79,614,2013.0,3,130000.0,2200.0,0,0,17500.0
35003,79,450,2013.0,9,150000.0,4500.0,0,0,40000.0
35004,79,403,2019.0,7,25000.0,2400.0,0,0,30500.0
35005,55,178,2004.0,11,160000.0,2200.0,0,0,1500.0
35006,82,421,1985.0,10,0.0,0.0,4,1,500.0
35007,72,525,2011.0,10,170000.0,1999.0,4,0,16900.0
35008,61,755,1992.0,10,450000.0,2000.0,3,1,1000.0
35009,43,619,2017.0,10,57000.0,1368.0,4,0,10000.0
35010,48,204,2011.0,4,126000.0,1800.0,4,0,9600.0
35011,27,674,1991.0,10,150.0,200.0,3,1,1400.0
35012,55,666,1994.0,10,350000.0,2000.0,4,1,3500.0
35013,82,759,1994.0,10,11111.0,1600.0,4,1,1250.0
35014,66,712,2017.0,10,21000.0,1498.0,0,0,17500.0
35015,6,111,1998.0,11,314000.0,1800.0,4,1,2600.0
35016,20,518,2009.0,10,192000.0,1498.0,3,1,1860.0
35017,60,724,2008.0,10,180000.0,1600.0,4,1,4500.0
35018,53,62,2000.0,6,1.0,200.0,0,1,600.0
35020,79,145,2009.0,4,230000.0,1400.0,0,1,6500.0
35021,8,76,1995.0,10,300000.0,2500.0,4,1,11500.0
35022,64,225,2005.0,11,20.0,3200.0,3,0,3800.0
35023,66,489,2007.0,10,240.0,1400.0,4,1,3800.0
